ID,app_ID,Call,Service_Type,Market,State,transmitter_lat,transmitter_lon,avg.dist,xFormat,Format,SEPT.16,OCT.16,NOV.16,DEC.16,Share_Change,Christmas
BLED-20070529ACD,1186796,KANZ,FM,NA,KS,37.77863,-100.89583,71310.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980916KA,273964,KAOC,FM,NA,ND,48.64388,-97.97982,67326.32,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990402KF,283544,KAOD,FM,NA,MN,47.68825,-91.90599,43356.35,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20000127AAM,432261,KAOG,FM,NA,AR,35.81008,-90.81262,38819.91,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20090410ARC,1306263,KAOI,FM,NA,HI,20.77208,-156.24413,50211.83,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19860414KK,87350,KAOR,FM,NA,SD,42.78361,-96.92421,7201.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20011228AAV,591052,KAOS,FM,NA,WA,47.01593,-122.91708,16775.26,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20000901AIG,516835,KAOW,FM,NA,AR,35.44731,-94.36521,21118.11,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20150922ACO,1688997,KAOX,FM,NA,ID,43.35158,-112.00886,45783.59,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20051115AFB,1093350,KAOY,FM,NA,HI,19.7178,-155.91833,49411.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000918AAX,519661,KAPA,FM,NA,HI,19.83557,-155.10918,42457.69,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980109KE,260214,KAPB,FM,NA,LA,31.12435,-92.0779,28351.38,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19990222KB,282175,KAPC,FM,NA,MT,46.00743,-112.44252,38256.36,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20150304ACP,1672838,KAPG,FM,NA,NA,36.39369,-94.18159,15094.45,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20001120AAH,1033529,KAPI,FM,NA,LA,32.55237,-92.65598,10759.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20020402AAE,599362,KAPK,FM,NA,NA,42.46401,-123.30645,15508.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19960524KA,226195,KAPM,FM,NA,LA,31.26796,-92.44014,11180.1,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20011210AAC,589788,KAPN,FM,NA,TX,30.55881,-96.5808,27288.46,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020528AAU,603766,KAPW,FM,NA,TX,32.5882,-94.98161,50546.18,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130131AHL,1540180,KAQA,FM,NA,HI,21.97342,-159.49573,41793.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20091204ACX,1346376,KAQD,FM,NA,TX,32.49957,-99.97232,23416.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130709ABJ,1562395,KAQF,FM,NA,NM,34.43891,-103.21109,13452.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20080718ARA,1257905,KARA,FM,Sacramento,CA,39.20545,-121.82025,45739.23,NA,Contemporary Christian,0.3,0.4,0.3,NA,NA,FALSE
BLH-20070605AAW,1189694,KARB,FM,NA,UT,39.60913,-110.8146,26631.7,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110801APE,1437731,KARF,FM,NA,KS,37.06535,-95.75053,44396.41,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19980130KD,261319,KARG,FM,NA,OK,35.07149,-94.67995,50734.42,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20090811AAY,1327209,KARH,FM,NA,AR,35.20314,-90.56594,30918.09,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20161206AAE,1744558,KARJ,FM,NA,ID,43.62071,-117.21072,48304.53,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20080813ADU,1261904,KARL,FM,NA,MN,44.32552,-95.87224,51133.43,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19900618KD,149611,KARM,FM,NA,CA,36.63606,-118.94316,30820.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19901205KB,155270,KARN,FM,NA,AR,34.53509,-92.40932,51725.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20140625AGG,1642168,KARO,FM,NA,OR,43.75489,-116.09845,75649.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990405KB,283569,KARP,FM,NA,MN,45.04524,-94.55916,37153.72,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20090520ABH,1313288,KARQ,FM,NA,CA,40.90737,-122.44474,18833.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20051031ABO,1094270,KARS,FM,NA,WY,40.87692,-105.69611,55795.84,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050721ABL,1074830,KARU,FM,NA,OK,34.63618,-98.69257,12408.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980112KD,260294,KARV,FM,NA,AR,34.99287,-93.19323,28364.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19920422KB,172774,KARX,FM,NA,TX,35.1045,-101.65824,52744.05,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060926AKX,1136286,KARY,FM,NA,WA,46.48652,-120.00254,50987.11,Holiday (Classic Hits),NA,NA,NA,NA,NA,NA,TRUE
BLH-19990208KE,281619,KARZ,FM,NA,MN,44.32552,-95.87224,38444.94,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20120320ADD,1489851,KASB,FM,NA,WA,47.60399,-122.19846,5789.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060221ABW,1115386,KASD,FM,NA,SD,44.07027,-103.25074,19311.69,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19820628AN,44528,KASE,FM,Austin,TX,30.31965,-97.80195,77418.71,NA,Country,5.1,4.6,5,NA,NA,FALSE
BLH-19820628AN,44528,KASE,FM,Austin,TX,30.31965,-97.80195,77418.71,NA,Country,0.2,0.2,0.1,NA,NA,FALSE
BLED-20010419AAA,561484,KASF,FM,NA,CO,37.47223,-105.87808,12719.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20031208BVO,705720,KASH,FM,NA,AK,61.33639,-149.51333,61462.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20070727AJF,1196754,KASK,FM,NA,CA,38.31908,-121.99302,10745.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050721ABN,1074196,KASR,FM,NA,AR,35.05731,-92.07126,38966.63,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980220KD,262679,KASS,FM,NA,WY,42.74358,-106.30919,83000.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19940314KB,195796,KASU,FM,NA,AR,35.89091,-90.674,63501.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100924ADI,1400449,KASV,FM,NA,CO,36.72892,-105.42528,38627.09,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19930817KB,189166,KATB,FM,NA,AK,61.06667,-149.74552,35860.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060622ABT,1135153,KATC,FM,NA,CO,38.74527,-104.86136,67004.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20030130ACU,624909,KATF,FM,NA,IA,42.52889,-90.61624,71500.44,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20120424AAO,1497169,KATG,FM,NA,TX,32.04488,-95.67718,55098.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19951013KA,215344,KATI,FM,NA,MO,38.52364,-92.40713,51588.78,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19921106KA,178505,KATJ,FM,NA,CA,34.61055,-117.28921,27975.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20000711AAB,506858,KATK,FM,NA,NM,32.45067,-104.21356,21510.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19840418DD,68898,KATM,FM,NA,CA,37.57493,-121.35466,61656.05,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20140612ACV,1640736,KATO,FM,NA,MN,44.12941,-94.18829,58132.49,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19901228KD,155865,KATP,FM,NA,TX,35.34255,-101.82296,72078.59,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-7361,289823,KATQ,FM,NA,MT,48.78503,-104.53385,15222.67,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19991115AAT,423372,KATR,FM,NA,CO,40.42026,-102.96993,59591.89,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19840625CS,70523,KATS,FM,NA,WA,46.5329,-120.50506,69606.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080324AAX,1239753,KATT,FM,NA,OK,35.56034,-97.48559,72413.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19851010KC,82501,KATW,FM,NA,ID,46.46044,-117.01766,59549.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19870130KB,97260,KATX,FM,NA,TX,32.39652,-98.77423,19391.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20071002ACQ,1207894,KATY,FM,NA,CA,33.7253,-116.7503,35403.15,Holiday (Adult Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLED-20100625ALC,1379788,KAUC,FM,NA,WA,46.43877,-117.0096,8512.58,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20091123AJI,1344092,KAUD,FM,NA,MO,39.17671,-91.79514,10364.74,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19970515KC,246193,KAUF,FM,NA,MO,36.24229,-90.06509,12533,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20070827ABI,1199404,KAUG,FM,NA,AK,61.40863,-149.42305,4246.64,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19841010DF,73167,KAUJ,FM,NA,ND,48.39804,-97.44925,14880.33,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20010205AAB,551085,KAUM,FM,NA,TX,32.38762,-100.89289,18108.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19870129KB,97196,KAUR,FM,NA,SD,43.52692,-96.73866,12716.34,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-4037,299289,KAUS,FM,NA,MN,43.62829,-93.15353,71199.03,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20151130CJH,1706548,KAUU,FM,NA,NA,40.65967,-112.20217,88323.92,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100402AAC,1362380,KAVB,FM,NA,NV,38.52398,-118.62263,6317.72,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20040220AAO,978206,KAVE,FM,NA,OR,43.74068,-122.44838,8007.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20010209AAD,551912,KAVH,FM,NA,AR,33.19956,-91.26095,27824.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20020628AAG,606146,KAVK,FM,NA,LA,31.5349,-93.42267,38299.85,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20070205ADA,1171857,KAVO,FM,NA,TX,35.55227,-101.04543,35553.42,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000303ACT,494557,KAVV,FM,NA,AZ,31.99147,-110.17313,27598.35,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19961114KB,235439,KAVW,FM,NA,TX,35.19922,-101.81241,14698.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19981120KC,277387,KAVX,FM,NA,TX,31.36907,-94.64604,52052.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130816AAA,1568828,KAVY,FM,NA,ID,45.0049,-116.13457,29037.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BPED-20160120AAM,1723419,KAWA,FM,Dallas,TX,33.56039,-96.95973,61145.83,Holiday (Christian Contemporary),Contemporary Christian,NA,0.6,0.7,0.8,0.1,TRUE
BLED-20150320ABO,1673881,KAWC,FM,NA,AZ,32.67338,-114.33717,35351.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19970925KD,253904,KAWK,FM,NA,SD,43.74471,-103.48158,51407.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100504AAY,1366814,KAWN,FM,NA,AZ,35.02669,-110.69791,7429.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19870128KC,97145,KAWO,FM,NA,ID,43.75489,-116.09873,91921.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20131202ADC,1602971,KAWP,FM,NA,AZ,34.12471,-114.21139,21123.06,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20120813ABH,1511515,KAWS,FM,NA,ID,43.00683,-116.70457,67443.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20150401AEN,1675205,KAWV,FM,NA,TX,27.75253,-98.13223,27697.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060403ANA,1126125,KAWZ,FM,NA,ID,42.72963,-114.41532,72277.01,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20120621ACK,1505239,KAXA,FM,NA,TX,30.17631,-99.38422,22320.09,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-1533,707,KAXE,FM,NA,MN,47.25466,-93.43438,56272.76,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20081106AWL,1277056,KAXG,FM,NA,WY,44.20942,-105.46833,17333.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19940421KA,198515,KAXL,FM,NA,CA,35.41524,-119.23455,27542.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050510ABI,1061506,KAXR,FM,NA,KS,36.92559,-97.02643,33533.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20001120AAG,535557,KAXV,FM,NA,LA,32.82291,-92.12458,37948.15,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20031205AJN,1043342,KAYA,FM,NA,NE,42.35277,-96.52587,28197.27,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19971003KD,255121,KAYB,FM,NA,WA,46.33124,-120.01532,7784.8,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20000714AAC,507311,KAYC,FM,NA,OK,34.02149,-96.47194,10960.44,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20021121AAU,618763,KAYD,FM,NA,TX,30.11521,-93.99906,38665.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19811030BC,35503,KAYE,FM,NA,OK,36.67837,-97.29754,10977.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20120925AAD,1516536,KAYH,FM,NA,AR,36.18008,-94.08604,39916.23,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20040322AFS,984567,KAYK,FM,NA,TX,28.77888,-97.04777,41026.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20011011AAR,583985,KAYL,FM,NA,IA,42.6347,-95.16972,48237.48,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050811ABB,1079432,KAYM,FM,NA,OK,35.49644,-98.73646,21211.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20090130ANK,1292720,KAYO,FM,NA,AK,61.63864,-149.0011,44677.12,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20001114AAA,533939,KAYP,FM,NA,IA,40.79976,-91.54321,35004.41,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20121018AAW,1618566,KAYQ,FM,NA,MO,38.28864,-93.30909,21813.05,NA,NA,NA,NA,NA,NA,NA,FALSE
BNPH-20151009AIX,1697422,KAYR,FM,NA,TX,32.75,-100.2036,27913.64,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20001219ABM,542653,KAYT,FM,NA,LA,31.56545,-92.55014,69165.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20111205AGJ,1477863,KAYV,FM,NA,CO,38.90277,-106.97338,7429.37,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070802ABI,1196314,KAYW,FM,NA,CO,40.19581,-107.93396,74768.1,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20130102ABV,1535826,KAYX,FM,NA,MO,39.18668,-93.83439,28373.42,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20151228BDX,1714344,KAZC,FM,NA,OK,34.17398,-97.19279,20016.33,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000103ABB,430365,KAZE,FM,NA,TX,32.69847,-94.61798,37018.03,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19820914AG,46939,KAZI,FM,NA,TX,30.27715,-97.8264,18601.8,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20120925AAO,1548266,KAZR,FM,NA,IA,41.53805,-93.29937,66952.42,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20160223ABC,1722263,KAZU,FM,NA,CA,36.55241,-121.78917,29089.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060309ABN,1118137,KAZX,FM,NA,NM,36.81445,-107.89284,68299.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060615AAH,1133363,KAZY,FM,NA,WY,41.13443,-104.69274,29240.69,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040426AAD,990434,KBAA,FM,NA,CA,39.24573,-120.96661,25586.03,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19891030KE,134940,KBAC,FM,NA,NM,35.37227,-105.36779,70184.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20151125ANK,1706742,KBAD,FM,NA,SD,43.64136,-96.6131,36126.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BMPH-20070523ADS,1217283,KBAE,FM,NA,CA,40.97846,-124.01118,33714.06,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20040325ACM,985544,KBAH,FM,NA,TX,34.06619,-101.70489,50371.92,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000115AAA,431946,KBAJ,FM,NA,MN,47.33938,-93.39687,56962.29,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20121226AAF,1550864,KBAL,FM,NA,TX,30.36635,-103.64101,11473.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050715AAO,1073428,KBAN,FM,NA,LA,30.63631,-93.04265,38846.67,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20101213AHT,1411889,KBAP,FM,NA,AR,35.79785,-91.67125,9705.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100721HZP,1391938,KBAQ,FM,Phoenix,AZ,33.33282,-112.06542,68994.85,NA,Classical,NA,1.7,1.7,2,0.3,FALSE
BLH-20090604AAB,1315852,KBAR,FM,NA,TX,28.78221,-96.94165,33540.35,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20060531AML,1130164,KBAT,FM,NA,TX,31.76124,-102.52487,59229.19,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20110321ACY,1421301,KBAY,FM,San Fransisco,CA,37.20883,-121.77523,58821.32,Holiday (Adult Contemporary),Adult Contemporary,NA,1.3,1.5,2,0.5,TRUE
BLH-20070920ABB,1205251,KBAZ,FM,NA,MT,46.80215,-113.97344,80920.18,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20131220HCJ,1615027,KBBC,FM,NA,OK,34.1426,-96.49666,36663.89,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160408AAK,1723833,KBBD,FM,NA,WA,47.59934,-117.30021,71308.04,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20130710AAO,1561193,KBBE,FM,NA,KS,38.33862,-97.66838,24871.19,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20090224ABY,1296511,KBBF,FM,NA,CA,38.6563,-122.6161,39301.5,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19960329KC,222501,KBBG,FM,NA,IA,42.51249,-92.32352,20861.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20011030AAN,584058,KBBK,FM,NA,NE,40.72722,-96.61446,60551.28,Holiday (Hot AC),NA,NA,NA,NA,NA,NA,TRUE
BLH-20070924AVJ,1224130,KBBL,FM,NA,CA,38.4888,-123.0325,27455.2,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19910606KE,162069,KBBM,FM,NA,MO,38.52364,-92.40713,51649.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20070403AAN,1178281,KBBN,FM,NA,NE,41.38723,-99.82123,46939.09,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20030916AAH,680555,KBBO,FM,NA,AK,61.33639,-149.51333,42244.48,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20030625ACH,668409,KBBQ,FM,NA,AR,35.44759,-94.36521,41409.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20010122AIJ,555539,KBBT,FM,San Antonio,TX,29.52384,-98.72391,69957.18,NA,Rhythmic Contemporary Hit Radio,4.4,4,4.5,NA,NA,FALSE
BLH-20040512AAU,992683,KBBU,FM,NA,CA,37.64993,-121.02438,28556.15,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20130124AGT,1538650,KBBX,FM,NA,NE,40.89083,-96.15334,71986.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19911023KB,166068,KBBY,FM,NA,CA,34.11306,-119.06038,49924.26,Holiday (Adult Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLH-20081211AAO,1273166,KBBZ,FM,NA,MT,48.51163,-114.37152,84197.13,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19950531KE,209672,KBCE,FM,NA,LA,31.37268,-92.63598,35036.14,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110829AAV,1443747,KBCM,FM,NA,AR,35.91257,-89.8912,14174.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19900612KC,149471,KBCN,FM,NA,AR,35.87119,-92.65294,74275.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19960506KA,224351,KBCO,FM,Denver,CO,39.91332,-105.29277,62411.07,NA,Album Adult Alternative,NA,4,4.2,3.4,-0.8,FALSE
BLH-19851224KD,84496,KBCQ,FM,NA,NM,33.40149,-104.37969,46326.1,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20010118ACB,547804,KBCR,FM,NA,CO,40.46192,-106.84977,46151.03,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130307ABN,1543999,KBCS,FM,Seattle,WA,47.54399,-122.10929,37301.43,NA,Variety,NA,0.7,0.7,0.7,0,FALSE
BMLED-19990310KC,282601,KBCU,FM,NA,KS,38.0739,-97.34337,6317.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19990916AAO,422022,KBCW,FM,NA,OK,34.98704,-95.70304,18994.89,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060502ABB,1128344,KBCX,FM,NA,TX,32.18512,-101.46596,15533.71,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20021018AAV,613142,KBCY,FM,NA,TX,32.41096,-100.1076,64035.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20120709AFN,1507029,KBCZ,FM,NA,CA,37.14211,-122.08905,4030.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060530AFY,1131936,KBDA,FM,NA,KS,38.33779,-98.7637,12751.11,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160511ABL,1728613,KBDB,FM,NA,WA,48.12952,-124.30549,38154.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20061101ACW,1158152,KBDC,FM,NA,IA,43.36996,-93.27437,52385.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20000419ACA,496619,KBDD,FM,NA,KS,37.38225,-96.95587,44673.74,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19991008ABH,421948,KBDE,FM,NA,TX,31.26823,-97.35973,34969.99,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110523AEO,1426755,KBDG,FM,NA,CA,37.51688,-120.87048,6970.45,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20150824ABE,1686032,KBDN,FM,NA,OR,42.95872,-124.27427,37899.72,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19990910AAI,400220,KBDO,FM,NA,AR,35.00231,-91.74486,46913.46,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20100601AFL,1370529,KBDR,FM,NA,TX,27.35502,-99.23142,52907.42,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19900504KD,147970,KBDS,FM,NA,CA,35.11775,-119.46012,32592.9,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080722AAW,1257822,KBDV,FM,NA,LA,31.1188,-93.18683,27974.53,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20160602ABP,1730616,KBDW,FM,NA,TX,35.46227,-100.94543,19891.53,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20150303ADB,1672574,KBDX,FM,NA,UT,37.84027,-109.46179,51014.39,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20090109AHF,1283335,KBDY,FM,NA,WY,41.63355,-106.52616,52126.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20130405AAL,1549738,KBDZ,FM,NA,MO,37.88283,-90.17234,50943.32,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20131203AFK,1601639,KBEA,FM,NA,IA,41.60642,-90.99321,69439.85,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19850412KK,77631,KBEB,FM,Sacramento,CA,38.70712,-121.4769,62589.96,NA,Country,3.2,3.8,2.8,NA,NA,FALSE
BMLH-20100723AVI,1382850,KBEE,FM,Salt Lake City,UT,40.60828,-112.16022,83104.8,NA,Adult Contemporary,2.7,2.7,2.7,NA,NA,FALSE
BLH-20010306AAA,553489,KBEF,FM,NA,LA,32.53321,-93.19294,27328.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20120221ABO,1488325,KBEI,FM,NA,CO,40.27498,-103.643,14444.03,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19950522KC,209232,KBEK,FM,NA,MN,45.74246,-93.38023,37360.32,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19950110KB,205480,KBEL,FM,NA,OK,33.88178,-94.81966,36940.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19981022KA,276001,KBEM,FM,Minneapolis-St. Paul,MN,44.9983,-93.18856,22505.5,NA,Jazz,NA,0.6,0.5,1,0.5,FALSE
BLH-20100212ABN,1358357,KBEN,FM,NA,WY,44.57023,-108.81985,82636.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19850813KT,80978,KBEQ,FM,Kansas City,MO,39.08306,-94.48051,72050.13,NA,Country,4.3,3.6,3.5,NA,NA,FALSE
BMLH-20021203ACC,619072,KBER,FM,Salt Lake City,UT,40.65939,-112.20217,89057.43,NA,Classic Rock,2,1.9,1.8,NA,NA,FALSE
BLED-20100901ACT,1396827,KBES,FM,NA,CA,37.5891,-120.95743,7799.04,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20150325AAQ,1674183,KBEU,FM,NA,AR,33.65456,-92.67619,22564.13,NA,NA,NA,NA,NA,NA,NA,FALSE
